Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Meriones tamariscinus	58	81	0.0555555555555556	27	1	0.947368421052632	0.0526315789473684
Merlangius merlangus	95.25	21	0.0557275541795666	8	1	0.947222222222222	0.0527777777777778
Mesoplodon densirostris	50.6	21	0.0215078630897317	11	1	0.972972972972973	0.027027027027027
Mesoplodon europaeus	51.5	81	0.2	4	1	0.816666666666667	0.183333333333333
Metallura tyrianthina	51.3333333333333	104	0.2	15	2	0.833333333333333	0.166666666666667
Microcebus griseorufus	45	58	0.25	5	1	0.8	0.2
Microcebus lehilahytsara	51.5	21	0.0588235294117647	13	1	0.944444444444444	0.0555555555555556
Microcebus mittermeieri	106.5	155	0.11437908496732	13	1	0.894736842105263	0.105263157894737
Microcebus murinus	54.8	113	0.131578947368421	10	2	0.88047619047619	0.11952380952381
Microcebus myoxinus	60.75	81	0.25	6	1	0.8	0.2
Microcebus rufus	57	152	0.117647058823529	19	2	0.894736842105263	0.105263157894737
Microcebus simmonsi	22	0	0	3	0	1	0
Microcerculus marginatus	35.6666666666667	64	0.0425724637681159	25	1	0.958333333333333	0.0416666666666667
Micromesistius poutassou	57.5	94	0.0769230769230769	6	1	0.928571428571429	0.0714285714285714
Micromys minutus	22.5	64	0.230769230769231	11	2	0.8	0.2
Micronycteris megalotis	50.375	174	0.087719298245614	47	4	0.919354838709677	0.0806451612903226
Microphysogobio alticorpus	21	21	0.0909090909090909	13	1	0.916666666666667	0.0833333333333333
Microphysogobio brevirostris	21	21	0.0444664031620553	5	1	0.956521739130435	0.0434782608695652
Micropteropus pusillus	46.8333333333333	104	0.0545454545454545	15	1	0.948275862068966	0.0517241379310345
Micropterus coosae	42.4	242	0.141048824593128	24	5	0.875	0.125
Micropterus dolomieu	58	79	0.4	2	2	0.666666666666667	0.333333333333333
Micropterus floridanus	58	58	0.25	5	1	0.8	0.2
Micropterus henshalli	48.9375	120	0.120261437908497	6	2	0.892708333333333	0.107291666666667
Micropterus punctulatus	77.1666666666667	160	0.0689655172413793	18.5	2	0.935483870967742	0.0645161290322581
Micropterus salmoides	39.5	114	0.6	5	3	0.6	0.4
Microtus agrestis	33.1388888888889	157	0.140625	37	5	0.876712328767123	0.123287671232877
Microtus arvalis	63.75	58	0.0333333333333333	26	1	0.967741935483871	0.032258064516129
Microtus limnophilus	44.25	177	0.285714285714286	13	4	0.777777777777778	0.222222222222222
Microtus longicaudus	21	36	0.0784615384615385	19	1	0.925925925925926	0.0740740740740741
Microtus lusitanicus	21	63	0.111111111111111	35	3	0.9	0.1
Microtus miurus	21	21	0.0909090909090909	10	1	0.916666666666667	0.0833333333333333
Microtus obscurus	58	58	0.0666666666666667	6	1	0.9375	0.0625
Microtus subterraneus	49.3333333333333	100	0.05	41	2	0.952380952380952	0.0476190476190476
Miniopterus schreibersii	53.3	291	0.216718713856118	24	7	0.819028797289667	0.180971202710333
Mionectes oleagineus	57.7777777777778	81	0.0666666666666667	27	1	0.9375	0.0625
Misgurnus anguillicaudatus	47.0238095238095	124	0.131386861313869	23	3	0.883870967741936	0.116129032258065
Misgurnus nikolskyi	36.6	58	0.123475609756098	4	1	0.890096618357488	0.109903381642512
Mogera imaizumii	27.75	21	0.0303030303030303	32	1	0.970588235294118	0.0294117647058824
Mogera robusta	51	21	0.142857142857143	3	1	0.857142857142857	0.142857142857143
Mogera wogura	45.6666666666667	193	0.102040816326531	48	4	0.907407407407407	0.0925925925925926
Mogurnda adspersa	44.5	64	0.333333333333333	3	1	0.75	0.25
Monodelphis americana	32.3333333333333	149.5	0.0740740740740741	56.5	4	0.931034482758621	0.0689655172413793
Monodelphis arlindoi	69.5	81	0.0769230769230769	12	1	0.928571428571429	0.0714285714285714
Monodelphis domestica	49	187	0.113636363636364	40	4	0.897959183673469	0.102040816326531
Monodelphis glirina	48.6477272727273	302	0.120879120879121	57	7	0.892156862745098	0.107843137254902
Monodelphis touan	81	102	0.0833333333333333	16	2	0.923076923076923	0.0769230769230769
Monopterus albus	28.75	100	0.108108108108108	33	3	0.902439024390244	0.0975609756097561
Montivipera xanthina	31.0666666666667	295.5	0.288461538461538	35.5	9.5	0.776119402985075	0.223880597014925
Morelia spilota	53.5625	328	0.123076923076923	50	6	0.89041095890411	0.10958904109589
Motacilla alba	58	58	0.30952380952381	2	1	0.75	0.25
Motacilla flava	43.3333333333333	57	0.0491803278688525	50	1	0.953125	0.046875
Moxostoma austrinum	21	63	0.0653622693096377	32	3	0.938271604938272	0.0617283950617284
Moxostoma congestum	31.7777777777778	79	0.0784313725490196	25	2	0.927272727272727	0.0727272727272727
Moxostoma erythrurum	89.75	46	0.2	5	1	0.833333333333333	0.166666666666667
Mugil cephalus	35.5	79	0.0392156862745098	52	2	0.962264150943396	0.0377358490566038
Mulloidichthys dentatus	22	0	0	4	0	1	0
Mulloidichthys flavolineatus	21	0	0	5	0	1	0
Mulloidichthys martinicus	37	21	0.333333333333333	2	1	0.75	0.25
Mulloidichthys vanicolensis	125	0	0	2	0	1	0
Mungotictis decemlineata	34	43	0.181818181818182	6	1	0.84412955465587	0.15587044534413
Muntiacus sp	46	46	0.0645161290322581	17	1	0.939393939393939	0.0606060606060606
Mus caroli	43	79	0.0606060606060606	25	2	0.942857142857143	0.0571428571428571
Mus minutoides	30.9666666666667	180	0.11864406779661	51	6	0.893939393939394	0.106060606060606
Mus musculus	51	79	0.136363636363636	13	2	0.875	0.125
Mus musculus_castaneus	24	45	0.0666666666666667	14	1	0.9375	0.0625
Mus musculus_domesticus	68.9333333333334	58	0.333333333333333	5	2	0.75	0.25
Mus musculus_molossinus	21.25	42	0.0967741935483871	3	1	0.909090909090909	0.0909090909090909
Mus musculus_musculus	54.6666666666667	58.5	0.25	4	1	0.777777777777778	0.222222222222222
Muscicapa striata	41.3333333333333	124	0.138888888888889	29	4	0.878048780487805	0.121951219512195
Mustela erminea	58	58	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Mustela frenata	39.5	99	0.230769230769231	11	2	0.8125	0.1875
Mustela nivalis	33.5	64	0.111111111111111	9	2	0.897368421052632	0.102631578947368
Mustela sibirica	48.8	92.5	0.214285714285714	8	2	0.811764705882353	0.188235294117647
Myiarchus swainsoni	72.5	0	0	3	0	1	0
Myioborus miniatus	55	116	0.0857142857142857	14	2	0.921052631578947	0.0789473684210526
Myodes glareolus	51	80	0.11451048951049	10	1	0.894736842105263	0.105263157894737
Myodes rufocanus	22	0	0	11	0	1	0
Myodes rutilus	142	81	0.0303030303030303	26	1	0.970588235294118	0.0294117647058824
Myonycteris torquata	21	0	0	8	0	1	0
Myotis albescens	34.5454545454545	184	0.142857142857143	24	5	0.868534482758621	0.131465517241379
Myotis aurascens	49.2833333333333	365	0.126666666666667	51	8	0.887573964497041	0.112426035502959
Myotis brandtii	77.5	96	0.5	3	1	0.666666666666667	0.333333333333333
Myotis davidii	51	67	0.133333333333333	12	2	0.882352941176471	0.117647058823529
Myotis ikonnikovi	44.7142857142857	58	0.04	22	1	0.961538461538462	0.0384615384615385
Myotis lucifugus	21	42	0.0833333333333333	16.5	1	0.923076923076923	0.0769230769230769
Myotis macrodactylus	22	21	0.0416666666666667	6	1	0.923076923076923	0.0769230769230769
Myotis myotis	24	36	0.1	25	1	0.909090909090909	0.0909090909090909
Myotis mystacinus	41.5	21	0.122699386503067	5	1	0.890410136311776	0.109589863688224
Myotis nattereri	55.0952380952381	829	0.209876543209877	75	13	0.824742268041237	0.175257731958763
Myotis sp	52.6842105263158	795	0.12	125	16	0.892857142857143	0.107142857142857
Myotis velifer	34.5	67	0.107142857142857	16	2	0.903225806451613	0.0967741935483871
Myripristis berndti	NA	0	0	6	0	1	0
Mystacina tuberculata	66.8333333333333	153	0.25	12	3	0.8	0.2
Myxocyprinus asiaticus	27	21	0.0811688311688312	5	1	0.925	0.075
Naja atra	58.75	129	0.195121951219512	5	2	0.836734693877551	0.163265306122449
Nannoperca australis	47	139	0.224489795918367	11	3	0.814187068424357	0.185812931575643
Nannoperca obscura	62.6666666666667	94	0.230769230769231	12	2	0.8125	0.1875
Nannospalax ehrenbergi	52.9333333333334	474	0.180194805194805	56	9	0.847319347319347	0.152680652680653
Nannospalax judaei	69.5	139	0.25	10	2	0.792857142857143	0.207142857142857
Nannospalax leucodon	67.8	415	0.4	17	6	0.714285714285714	0.285714285714286
Nannospalax nehringi	57.1255980861244	522	0.151923076923077	81	9.5	0.868115942028985	0.131884057971014
Nanonycteris veldkampii	21	21	0.25	3	1	0.8	0.2
Nanorana parkeri	41.6666666666667	58	0.0930232558139535	5	1	0.914893617021277	0.0851063829787234
Nanorana quadranus	21	42	0.117647058823529	15	2	0.894736842105263	0.105263157894737
Nanorana sichuanensis	38.5833333333333	100	0.16	19	3	0.862068965517241	0.137931034482759
Nanorana taihangnica	21	21	0.0666666666666667	9	1	0.9375	0.0625
Napaeozapus insignis	48.625	259	0.0769230769230769	115	6	0.928571428571429	0.0714285714285714
Natrix maura	18	36	0.236842105263158	6	2	0.808510638297872	0.191489361702128
Natrix natrix	21.1666666666667	106	0.10819397993311	51	4	0.901960784313726	0.0980392156862745
Natrix tessellata	41.5833333333333	375	0.296676441837732	29	9	0.767441860465116	0.232558139534884
Neodon irene	29.3333333333333	67	0.163636363636364	13	2	0.859375	0.140625
Neogobius fluviatilis	39.5	46	0.0954545454545455	9	1	0.909090909090909	0.0909090909090909
Neogobius pallasi	37	74	0.25	8	2	0.8	0.2
Neolissochilus hexagonolepis	37.6666666666667	100	0.154761904761905	10	3	0.846153846153846	0.153846153846154
Neomys fodiens	39	22	0.032258064516129	28	1	0.96875	0.03125
Neopagetopsis ionah	74.3333333333333	46	0.416666666666667	2	1	0.666666666666667	0.333333333333333
Neophocaena phocaenoides	40	79	0.3	8	2	0.769230769230769	0.230769230769231
Neosalanx taihuensis	21	42	0.4	3	1	0.714285714285714	0.285714285714286
Neotoma albigula	32.25	67	0.333333333333333	8	2	0.75	0.25
Neotrygon kuhlii	48	81	0.15	15	2	0.868115942028985	0.131884057971014
Nerodia sipedon	89.75	202	0.4	5	2	0.714285714285714	0.285714285714286
Nesillas typica	21	21	0.125	6	1	0.888888888888889	0.111111111111111
Nipponocypris temminckii	46	56	0.4	3	1	0.714285714285714	0.285714285714286
Niviventer andersoni	49.5454545454545	183	0.154929577464789	23	4	0.857142857142857	0.142857142857143
Niviventer bukit	53.2857142857143	81	0.55	3	1	0.615384615384615	0.384615384615385
Niviventer confucianus	35.9	100	0.0555555555555556	52	3	0.947368421052632	0.0526315789473684
Niviventer excelsior	40.5625	247	0.13597842835131	59	7	0.88	0.12
Niviventer fulvescens	33.125	229	0.0869565217391304	84	8	0.92	0.08
Niviventer sp	34.5	58	0.0372685185185185	74.5	1	0.964070567986231	0.0359294320137694
Nocomis biguttatus	NA	0	0	7	0	1	0
Noctilio albiventris	21	21	0.0333333333333333	59	1	0.967741935483871	0.032258064516129
Noctilio leporinus	103.333333333333	0	0	12	0	1	0
Nomascus gabriellae	54.5	116	0.381818181818182	6	2	0.714285714285714	0.285714285714286
Nomascus leucogenys	58	79	0.333333333333333	3	2	0.75	0.25
Nomascus siki	40.8	204	0.181878306878307	28	4	0.84375	0.15625
Notopterus notopterus	42.5	58	0.5	2	1	0.666666666666667	0.333333333333333
Noturus albater	21	0	0	4	0	1	0
Noturus exilis	43.2857142857143	303	0.19189852700491	34	5	0.838709677419355	0.161290322580645
Noturus hildebrandi	37.5	178	0.240998838559814	41	6	0.803921568627451	0.196078431372549
Noturus miurus	48.2727272727273	256.5	0.297297297297297	29	6	0.770833333333333	0.229166666666667
Noturus phaeus	36.5	120	0.195101351351351	25.5	3	0.836782968657599	0.163217031342401
Nyctalus noctula	58	58	0.125	7	1	0.888888888888889	0.111111111111111
Nyctereutes procyonoides	52	268	0.333333333333333	19	4	0.75	0.25
Nycticebus bengalensis	63.5	255	0.4	9	4	0.714285714285714	0.285714285714286
Nycticebus pygmaeus	59.6666666666667	143	0.4	4	2	0.714285714285714	0.285714285714286
Ochotona collaris	33.3333333333333	100	0.6	6	3	0.625	0.375
Ochotona curzoniae	52.1666666666667	160	0.217391304347826	18	3	0.819805194805195	0.180194805194805
Ochotona hyperborea	22	44	0.0909090909090909	18	2	0.916666666666667	0.0833333333333333
Ochotona princeps	44.3333333333333	100	0.0625	40	2	0.941176470588235	0.0588235294117647
Ochotona rufescens	35.6269841269841	94	0.142857142857143	4	3	0.875	0.125
Ochotona sp	45.3883928571428	504	0.0860215053763441	126	11	0.920792079207921	0.0792079207920792
Ochotona thibetana	35.875	275	0.166666666666667	46	7	0.857142857142857	0.142857142857143
Odocoileus virginianus	50.0396825396825	58	0.0666666666666667	17	1	0.936170212765957	0.0638297872340425
Odorrana graminea	53.7857142857143	1708	0.47887323943662	70	31	0.676190476190476	0.323809523809524
Odorrana morafkai	50.6666666666667	74	0.105263157894737	11.5	2	0.904761904761905	0.0952380952380952
Odorrana schmackeri	51.72	1272	0.533333333333333	43	24	0.652173913043478	0.347826086956522
Oncorhynchus keta	67.6666666666667	137	0.666666666666667	2	2	0.5	0.5
Oncorhynchus kisutch	39.5	79	0.666666666666667	3	2	0.571428571428571	0.428571428571429
Oncorhynchus masou_ishikawae	21	21	0.291666666666667	2	1	0.75	0.25
Oncorhynchus mykiss	74	202	0.732142857142857	4	3	0.5	0.5
Oncorhynchus nerka	21	21	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Onychodactylus fischeri	43.5151515151515	1247	0.269063706563707	78	18	0.787234042553192	0.212765957446809
Onychodactylus koreanus	66.5	155	0.148148148148148	20	2	0.870967741935484	0.129032258064516
Oplurus cuvieri	21	21	0.0714285714285714	5	1	0.933333333333333	0.0666666666666667
Opsariichthys bidens	36.6	128	0.0384615384615385	37	2	0.962962962962963	0.037037037037037
Opsariichthys hainanensis	21	42	0.125	13	1	0.888888888888889	0.111111111111111
Opsariichthys uncirostris	49.4	0	0	20	0	1	0
Orcinus orca	42.5	0	0	3	0.5	0.98936170212766	0.0106382978723404
Oreochromis niloticus	53.125	324	0.0784313725490196	86	7	0.927272727272727	0.0727272727272727
Orestias agassizii	21	21	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Ornithorhynchus anatinus	41.3333333333333	160	0.315789473684211	8	3	0.76	0.24
Orthotomus sericeus	37.2857142857143	0	0	5	0	1	0
Oryzias latipes	41	281	0.133333333333333	50	7	0.881889763779528	0.118110236220472
Oryzomys texensis	23	21	0.0769230769230769	8	1	0.928571428571429	0.0714285714285714
Osmerus mordax	60	0	0	5	0	1	0
Osteocephalus buckleyi	34.6	173	0.107692307692308	46	5	0.902777777777778	0.0972222222222222
Osteocephalus taurinus	45.7638888888889	317	0.184210526315789	38	8	0.844444444444444	0.155555555555556
Osteochilus salsburyi	56	21	0.225	2	1	0.8	0.2
Osteoglossum bicirrhosum	58	21	0.25	3	1	0.788888888888889	0.211111111111111
Otonycteris hemprichii	61.8181818181818	511	0.212864493996569	30	7	0.82089552238806	0.17910447761194
Otus elegans	49.2	246	0.333333333333333	13	5	0.75	0.25
Ovis ammon	52.375	104	0.125	12	2	0.888888888888889	0.111111111111111
Ovis aries	58	21	0.0909090909090909	4	1	0.909090909090909	0.0909090909090909
Ovis canadensis	62.5	98	0.333333333333333	5	2	0.714285714285714	0.285714285714286
Ovis orientalis	52	46	0.111111111111111	7	1	0.9	0.1
Ovis vignei	81	146	0.222222222222222	10	2	0.818181818181818	0.181818181818182
Oxyeleotris lineolata	40.5	58	0.666666666666667	2	2	0.6	0.4
Oxyeleotris selheimi	64	98	0.333333333333333	6	2	0.75	0.25
Pachycephala graeffii	81	81	0.166666666666667	8	1	0.857142857142857	0.142857142857143
Pachycephala macrorhyncha	54.1527777777778	759	0.224747474747475	61	13	0.814814814814815	0.185185185185185
Pachycephala philippinensis	54.5	242	0.230769230769231	15	4	0.8125	0.1875
Pachytriton archospotus	45.75	207.5	0.411764705882353	13	5	0.707107843137255	0.292892156862745
Pachytriton brevipes	46.1538461538461	476	0.292682926829268	39	11	0.763931104356636	0.236068895643364
Pachytriton feii	49.75	220	0.16869918699187	6	3	0.833333333333333	0.166666666666667
Pachytriton granulosus	52.9285714285714	367	0.259259259259259	25	7	0.794117647058823	0.205882352941176
Pachytriton labiatus	50.3117647058824	325	0.318181818181818	36.5	8	0.758620689655172	0.241379310344828
Pachytriton xanthospilos	53.1	434	0.236586493987049	44	10	0.806451612903226	0.193548387096774
Pagellus acarne	64	64	0.00888906447534766	10	1	0.991150442477876	0.00884955752212389
Pagetopsis macropterus	58.25	85	0.583333333333333	3	2	0.6	0.4
Pagothenia borchgrevinki	64	0	0	2	0	1	0
Paguma larvata	83.5	0	0	4	0	1	0
Pampus argenteus	49.75	213	0.106870229007634	35	4	0.903448275862069	0.096551724137931
Pan paniscus	51.2857142857143	58	0.25	5	1	0.8	0.2
Pan troglodytes	56	81	0.2	8	2	0.833333333333333	0.166666666666667
Pandion haliaetus	58	42	0.0513157894736842	21	1	0.95	0.05
Pangasius pangasius	46	56	1	1	1	0.5	0.5
Panthera leo	51.875	162	0.5	6	4	0.666666666666667	0.333333333333333
Panthera pardus	51	124	0.136363636363636	21	3	0.88	0.12
Panthera tigris	55.25	24	0.25	4	1	0.8	0.2
Pantodon buchholzi	48.85	194	0.183206106870229	1	2	0.840764331210191	0.159235668789809
Papio anubis	54.5	433	0.529411764705882	15	9	0.653846153846154	0.346153846153846
Papio cynocephalus	54.6527777777778	999	0.512820512820513	39	18	0.661016949152542	0.338983050847458
Papio hamadryas	77.5	81	0.267857142857143	6	1	0.777777777777778	0.222222222222222
Papio ursinus	45.0476190476191	759	0.452380952380952	40	16	0.688524590163934	0.311475409836066
Parabramis pekinensis	46.5	215	0.216666666666667	3	4	0.821917808219178	0.178082191780822
Paradoxornis webbianus	21	21	0.0769230769230769	7.5	1	0.928571428571429	0.0714285714285714
Paradoxurus hermaphroditus	52.05	91.5	0.112698412698413	50	2	0.898717948717949	0.101282051282051
Paralichthys olivaceus	51	58	0.2	7	1.5	0.833333333333333	0.166666666666667
Paramisgurnus dabryanus	56	142	0.108187134502924	12	2	0.9	0.1
Pararasbora moltrechti	76.1666666666667	84	0.285714285714286	4	1	0.666666666666667	0.333333333333333
Parus major	45.6666666666667	155	0.25	22	3	0.8	0.2
Parus monticolus	53	79	0.2	7	2	0.833333333333333	0.166666666666667
Parvoscincus jimmymcguirei	42.75	238	0.127272727272727	49	5	0.887096774193548	0.112903225806452
Passer domesticus	84	84	0.333333333333333	2	1	0.75	0.25
Passer hispaniolensis	45.25	181	0.125	31	4	0.888888888888889	0.111111111111111
Passer italiae	84	84	1	1	1	0.5	0.5
Pecari tajacu	40.8333333333333	306	0.185185185185185	43	7	0.84375	0.15625
Pelodiscus sinensis	69.3333333333333	162	0.118823529411765	20	2	0.892857142857143	0.107142857142857
Pelophylax nigromaculatus	45	79	0.0294117647058824	75	2	0.971428571428571	0.0285714285714286
Perca flavescens	44.9	218	0.408333333333333	12	3.5	0.705882352941177	0.294117647058824
Perccottus glenii	31.3333333333333	0	0	14	0	1	0
Percina burtoni	24.6666666666667	0	0	5	0	1	0
Percina evides	32.25	100	0.103448275862069	29	2	0.90625	0.09375
Percina phoxocephala	76.25	126	0.125	9	1	0.888888888888889	0.111111111111111
Percina rex	21.5	0	0	4	0	1	0
Percina uranidea	58	0	0	5	0	1	0
Percina vigil	58.6666666666667	0	0	2	0	1	0
Periparus elegans	45.6666666666667	274	0.343137254901961	31	7	0.739130434782609	0.260869565217391
Perisoreus canadensis	38	21	0.0769230769230769	13.5	1	0.928571428571429	0.0714285714285714
Peromyscus furvus	71	77	0.2	8	1	0.833333333333333	0.166666666666667
Peromyscus guatemalensis	40.3	283	0.133333333333333	49	7	0.882352941176471	0.117647058823529
Peromyscus keeni	64	64	0.183333333333333	7	1	0.845238095238095	0.154761904761905
Peromyscus maniculatus	52.0476190476191	111	0.170212765957447	12	3	0.854545454545454	0.145454545454545
Peromyscus melanophrys	69.25	21	0.0465367965367965	12	1	0.955533596837945	0.0444664031620553
Peromyscus mexicanus	35.7777777777778	285	0.113924050632911	70	8	0.897727272727273	0.102272727272727
Peromyscus pectoralis	50.4	83	0.0615384615384615	43	3	0.942028985507246	0.0579710144927536
Peromyscus perfulvus	56.5555555555556	395	0.32	25	7	0.75	0.25
Peromyscus polionotus	21	21	0.25	4	1	0.8	0.2
Peromyscus sp	40.4666666666667	140	0.289915966386555	7	3	0.772727272727273	0.227272727272727
Peromyscus truei	39.85	166	0.113636363636364	44	5	0.897959183673469	0.102040816326531
Petaurista leucogenys	61.6666666666667	99	0.125	14	2	0.888888888888889	0.111111111111111
Petroica boodang	33.5	42	0.0537135278514589	2	1	0.933333333333333	0.0666666666666667
Phaethornis striigularis	58	79	0.666666666666667	3	2	0.6	0.4
Phasianus colchicus	45.6666666666667	79	0.5	4	2	0.666666666666667	0.333333333333333
Pheugopedius coraya	45.5625	190	0.213636363636364	65	5	0.814814814814815	0.185185185185185
Philypnodon grandiceps	22	42	0.0909090909090909	21	2	0.916666666666667	0.0833333333333333
Phoca groenlandica	58	0	0	3	0	1	0
Phoca largha	24.5	42	0.5	3	2	0.666666666666667	0.333333333333333
Phoca vitulina	51.6666666666667	125	0.696969696969697	3	3	0.555555555555556	0.444444444444444
Phodopus campbelli	21.5	43	0.142857142857143	19	2	0.875	0.125
Phodopus roborovskii	45.325	120	0.5	4	3	0.666666666666667	0.333333333333333
Phodopus sungorus	21	42	0.190909090909091	9	1	0.833333333333333	0.166666666666667
Phoenicolacerta laevis	65.2	968	0.184210526315789	98	16	0.844444444444444	0.155555555555556
Phoxinus phoxinus	33.3333333333333	58	0.3875	5	2	0.714285714285714	0.285714285714286
Phrynocephalus helioscopus	53.125	552	0.302173913043478	43	9	0.764689265536723	0.235310734463277
Phrynocephalus mystaceus	53	224	0.25	17	4	0.8	0.2
Phrynocephalus przewalskii	43.6666666666667	152	0.205882352941176	17	4	0.829268292682927	0.170731707317073
Phrynocephalus versicolor	64.2857142857143	609	0.296296296296296	28	10	0.771428571428571	0.228571428571429
Phylloscopus cebuensis	21	0	0	14	0	1	0
Phylloscopus trivirgatus	46.7777777777778	367	0.275	34	9	0.784313725490196	0.215686274509804
Phyllotis xanthopygus	34.85	210	0.101010101010101	92	7	0.908256880733945	0.0917431192660551
Physeter catodon	58	22	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Piaya cayana	21	42	0.0606060606060606	18	2	0.942857142857143	0.0571428571428571
Pica pica	44	117.5	0.131884057971014	6	2	0.878177966101695	0.121822033898305
Picoides pubescens	65	65	1	1	1	0.5	0.5
Pimelodella chagresi	41.125	226	0.111111111111111	49	5	0.9	0.1
Pimephales notatus	32.4	100	0.0833333333333333	15	3	0.923076923076923	0.0769230769230769
Pinicola enucleator	39.8333333333333	10.5	0	10	0.5	0.961538461538462	0.0384615384615385
Pionus menstruus	24	22.5	0.2	6	1	0.833333333333333	0.166666666666667
Pipistrellus abramus	38	170	0.166666666666667	32	5	0.857142857142857	0.142857142857143
Pipistrellus hesperidus	42.45	166	0.0722903225806452	25	3	0.932330827067669	0.0676691729323308
Pituophis deppei	47.3230994152047	710	0.547727272727273	24	14	0.645161290322581	0.354838709677419
Pituophis lineaticollis	45	246	1	5	6	0.5	0.5
Plagiodontia aedium	47.3333333333333	390	0.259259259259259	27	8	0.794117647058823	0.205882352941176
Plagioscion squamosissimus	64	64	0.0769230769230769	3	1	0.928571428571429	0.0714285714285714
Platypharodon extremus	21	0	0	4	0	1	0
Plecotus auritus	58.875	369	0.196153846153846	47	7.5	0.836021505376344	0.163978494623656
Plecotus macrobullaris	50.7142857142857	145	0.2	13	3	0.825	0.175
Plectrophenax nivalis	35.0833333333333	23	0.5	2	1	0.666666666666667	0.333333333333333
Plestiodon brevirostris	53.6	1186	0.227497749774977	99	22	0.814516129032258	0.185483870967742
Plestiodon stimpsonii	55.25	201	0.178571428571429	27	4	0.848484848484849	0.151515151515152
Plethodon cinereus	46	46	1	1	1	0.5	0.5
Plethodon elongatus	58.8	150	0.333333333333333	7	3	0.75	0.25
Plethodon metcalfi	51.6875	2447	0.833333333333333	55	48	0.545454545454545	0.454545454545455
Plethodon stormi	51.3333333333333	160	0.272727272727273	13	3	0.785714285714286	0.214285714285714
Pleurodeles waltl	52	440	0.27027027027027	35	9	0.787234042553192	0.212765957446809
Podarcis muralis	52.625	421	0.242424242424242	34	8	0.804878048780488	0.195121951219512
Poecile montanus	21.2	21	0.204166666666667	3	1	0.830459770114943	0.169540229885057
Poecile palustris	54.5416666666667	58	0.0789473684210526	37	1	0.926829268292683	0.0731707317073171
Poecile varius	63.5	81	0.355575065847234	2	1	0.731182795698925	0.268817204301075
Poecilia butleri	56	56	0.0217391304347826	23.5	1	0.976203807390817	0.0237961926091825
Poecilia gillii	21	42	0.17156862745098	11	2	0.85	0.15
Poecilia mexicana	45.7142857142857	84	0.166666666666667	10	2	0.857142857142857	0.142857142857143
Poecilia reticulata	40	100.5	0.222222222222222	12	3	0.818181818181818	0.181818181818182
Poecilia sphenops	143	0	0	3	0	1	0
Poeciliopsis monacha	61	64	0.45	4	1	0.666666666666667	0.333333333333333
Poeciliopsis turrubarensis	21	0	0	10	0	1	0
Polychrus marmoratus	67.1666666666667	220	0.436507936507937	9	3	0.692307692307692	0.307692307692308
Polypterus endlicherii	38.4	288	0.0952380952380952	123	8	0.91304347826087	0.0869565217391304
Pomatorhinus horsfieldii	22	44	0.1	21	2	0.909090909090909	0.0909090909090909
Pomatorhinus musicus	64	64	0.333333333333333	3	1	0.75	0.25
Pomatorhinus ruficollis	48.75	84	0.157894736842105	13	2	0.86038961038961	0.13961038961039
Pongo abelii	61	74	0.142857142857143	7	1	0.875	0.125
Poropuntius bolovenensis	43.5	56	0.333333333333333	3.5	1	0.75	0.25
Poropuntius normani	32.6666666666667	42	0.25	8	2	0.8	0.2
Potorous tridactylus	67	351	0.136651234567901	28.5	5	0.879777830864787	0.120222169135213
Presbytis melalophos	55.0079365079365	872	0.34	45	17	0.746268656716418	0.253731343283582
Prionace glauca	46	0	0	3	0	1	0
Prionailurus bengalensis	40.4	46	0.0689655172413793	14	1	0.933333333333333	0.0666666666666667
Prionailurus viverrinus	58.5166666666667	506	0.3875	9	7	0.714285714285714	0.285714285714286
Prochilodus lineatus	59.75	81	0.285714285714286	4	1	0.777777777777778	0.222222222222222
Prochilodus nigricans	21	0	0	3	0	1	0
Procyon lotor	51	94	0.181818181818182	12	2	0.84412955465587	0.15587044534413
Procypris rabaudi	99	101	0.5	2	1	0.6	0.4
Proechimys cuvieri	53.5	233	0.206896551724138	16	4	0.828571428571429	0.171428571428571
Propithecus diadema	67.6	183	0.0857142857142857	34	3	0.921052631578947	0.0789473684210526
Propithecus verreauxi	55.2857142857143	22	0.0821917808219178	11	1	0.923563777994158	0.0764362220058423
Proterorhinus marmoratus	23	21	0.125	2	1	0.8	0.2
Proterorhinus semilunaris	61	102	0.333333333333333	6	2	0.75	0.25
Protobothrops flavoviridis	49.8666666666667	146.5	0.181818181818182	11	3	0.842141292442497	0.157858707557503
Protobothrops jerdonii	48.8	227	0.193548387096774	24	4	0.837837837837838	0.162162162162162
Prunella modularis	53.4	81	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Pseudogobio esocinus	40.75	163	0.0581395348837209	76	4	0.945054945054945	0.0549450549450549
Pseudogobio vaillanti	25.625	170	0.0800026123301985	87	6	0.925531914893617	0.074468085106383
Pseudois nayaur	57.4285714285714	402	0.3	23	6	0.769230769230769	0.230769230769231
Pseudopungtungia nigra	24.6	0	0	5	0	1	0
Pseudopungtungia tenuicorpus	15	0	0	3	0	1	0
