Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Hypentelium_nigricans	0.42430060098944	0.84860120197888	0.0645833333333333	14	1	0.939338235294118	0.0606617647058824
Hypomesus_olidus	0.425491860792107	0	0	6.5	0	1	0
Hypostomus_ancistroides	0.568168724940048	0.992469325929488	0.25	9	2	0.8	0.2
Hypseleotris_galii	0.81543081416271	2.14473490203335	0.142857142857143	21	3	0.875	0.125
Hypseleotris_klunzingeri	0.42430060098944	1.27290180296832	0.127717391304348	20	3	0.884615384615385	0.115384615384615
Hypsignathus_monstrosus	1.14392539092373	1.14392539092373	0.111111111111111	7	1	0.9	0.1
Ichthyophis_bannanicus	0.911613569447055	3.79930580713984	0.388888888888889	11	4	0.692307692307692	0.307692307692308
Icterus_cayanensis	1.64281380563958	0	0	4.5	0	1	0
Ictidomys_parvidens	0.783065203552709	1.06907696070934	0.154761904761905	7	1	0.866071428571429	0.133928571428571
Ictidomys_tridecemlineatus	1.59769124050925	0	0	19	0	1	0
Ictiobus_bubalus	0.42430060098944	0.42430060098944	0.366666666666667	4	1	0.714285714285714	0.285714285714286
Imantodes_cenchoa	1.11842485239257	5.3485112974157	0.166666666666667	27	5	0.857142857142857	0.142857142857143
Indotestudo_forstenii	NA	0	0	1	0	1	0
Indri_indri	1.00579929233951	1.59769124050925	0.272727272727273	9	2	0.781746031746032	0.218253968253968
Inia_boliviensis	1.03315083244508	1.59769124050925	0.5	3	1	0.666666666666667	0.333333333333333
Inia_geoffrensis	0.858113210357812	1.7031587029711	0.25	4	2	0.75	0.25
Iole_propinqua	0.844440841632716	6.5125308681419	0.194029850746269	58	10	0.818181818181818	0.181818181818182
Iridosornis_analis	0.42430060098944	0.42430060098944	0.142857142857143	5	1	0.875	0.125
Jaculus_jaculus	0.817416247167156	0	0	26.5	0	1	0
Katsuwonus_pelamis	0.42430060098944	0	0	12	0	1	0
Kinyongia_fischeri	1.09492794452099	59.5297228043963	0.867647058823529	60	52	0.535433070866142	0.464566929133858
Koreocobitis_rotundicaudata	1.92765013682463	0.42430060098944	0.111111111111111	4	1	0.9	0.1
Kryptolebias_marmoratus	1.34364149946078	1.59769124050925	0.5	2	1	0.666666666666667	0.333333333333333
Kuhlia_rupestris	0.664175530967537	1.56822599191317	0.25	10	2	0.8	0.2
Labeo_calbasu	0.378847772079434	0	0	3	0	1	0
Labeo_gonius	0.42430060098944	0	0	7	0	1	0
Labeo_rohita	0.903554411715176	0.42430060098944	0.0769230769230769	2	1	0.928571428571429	0.0714285714285714
Labeobarbus_intermedius	0.604206798473012	1.27290180296832	0.375	8	3	0.727272727272727	0.272727272727273
Lacerta_bilineata	0.911613569447055	7.01488844648919	0.235294117647059	26	7	0.80952380952381	0.19047619047619
Lacerta_viridis_viridis	0.820731565328855	2.40678069562847	0.25	24	4	0.8	0.2
Ladislavia_taczanowskii	0.427278750496109	1.14392539092373	0.101020408163265	10	2	0.9	0.1
Lagothrix_lagotricha	0.42430060098944	0.21215030049472	0.0384615384615385	9	0.5	0.964285714285714	0.0357142857142857
Lama_guanicoe	0.973822662838978	2.4141627703139	0.25	8	2	0.8	0.2
Lampetra_aepyptera	0.42430060098944	1.13058701722497	0.266666666666667	11	2	0.785714285714286	0.214285714285714
Lampetra_fluviatilis	1.18280378761653	0	0	1	0	1	0
Lampetra_planeri	1.7816962932584	0.87937693851954	0.0263157894736842	3.5	1	0.947368421052632	0.0526315789473684
Lampetra_sp	0.784112995956585	1.14392539092373	0.0909090909090909	11	1	0.916666666666667	0.0833333333333333
Lampetra_tridentata	NA	0	0	2	0	1	0
Lampris_guttatus	0.796212444461708	6.33952120858946	0.0697674418604651	108	7	0.934782608695652	0.0652173913043478
Lamprologus_tigripictilis	1.18280378761653	0	0	6	0	1	0
Lampropeltis_alterna	1.58311408830464	5.49287390328323	0.163359788359788	17.5	3	0.846117424242424	0.153882575757576
Lampropeltis_getula	0.630515771744731	2.44629244248813	0.107142857142857	31	4	0.903225806451613	0.0967741935483871
Lampropeltis_triangulum	1.07989338030691	11.3159067580433	0.193548387096774	60	11	0.837837837837838	0.162162162162162
Lanius_collaris	0.795161404501998	3.97580702250999	0.13953488372093	42	5	0.877551020408163	0.122448979591837
Laonastes_aenigmamus	1.05987807765985	11.7221650883061	0.25	45	11	0.8	0.2
Larimichthys_crocea	0.853174804020511	1.56822599191317	0.366666666666667	5	2	0.714285714285714	0.285714285714286
Larimichthys_polyactis	0.42430060098944	0.42430060098944	0.0909090909090909	6	1	0.916666666666667	0.0833333333333333
Larus_argentatus	1.13943843588275	0.430256900002777	0.133928571428571	4	1	0.875	0.125
Larus_canus	2.78281345044902	1.59769124050925	0.25	2	1	0.8	0.2
Larus_dominicanus	1.14392539092373	1.28221439748338	0.25	3	1	0.775	0.225
Larus_novaehollandiae	1.14392539092373	1.04939258621357	0.111111111111111	4	1	0.894444444444444	0.105555555555556
Lasiurus_blossevillii	0.959467269121302	12.4730744985769	0.142857142857143	92	13	0.875	0.125
Lasiurus_borealis	0.42430060098944	0.84860120197888	0.105263157894737	9	1	0.904761904761905	0.0952380952380952
Lateolabrax_japonicus	0.5230558086843	2.88780869675325	0.0869565217391304	10	3	0.92	0.08
Leiolepis_reevesii	1.27023737939017	1.27023737939017	0.142857142857143	13	2	0.875	0.125
Lemur_catta	0.902247860236703	1.13851758879694	0.5	2	1	0.666666666666667	0.333333333333333
Leopardus_tigrinus	1.48129799500303	1.48129799500303	0.464285714285714	3	1	0.666666666666667	0.333333333333333
Leopoldamys_edwardsi	0.737544797887097	2.34910022187511	0.08	48	3	0.924919484702093	0.0750805152979066
Lepidonotothen_larseni	2.40310677457666	0	0	3	0	1	0
Lepidonotothen_squamifrons	1.45668304973299	6.07382251824648	1.25	3	4	0.444444444444444	0.555555555555556
Lepidophyma_flavimaculatum	0.888473355251183	6.75038544562469	0.307193396226415	34	11	0.761061946902655	0.238938053097345
Lepilemur_ankaranensis	1.19505508292289	2.46691230083276	0.384615384615385	3	1	0.705882352941177	0.294117647058824
Lepilemur_dorsalis	1.34865890400218	6.58602846663	0.319148936170213	8	3	0.753424657534247	0.246575342465753
Lepilemur_edwardsi	0.962763841284424	12.0269961380036	0.4	29	14	0.714285714285714	0.285714285714286
Lepilemur_mustelinus	0.96475259960726	1.31830163130757	0.333333333333333	3	2	0.75	0.25
Lepilemur_ruficaudatus	0.778948866298799	3.27138469488427	0.375	8.5	5	0.727272727272727	0.272727272727273
Leptodeira_annulata	1.20738280475684	12.6202484172627	0.183854718981972	75.5	14	0.844698760994987	0.155301239005013
Leptodeira_septentrionalis	1.01631836166972	7.40684148074486	0.128315346625206	55	6	0.885057471264368	0.114942528735632
Leptonychotes_weddellii	1.14392539092373	1.14392539092373	0.2	5	1	0.833333333333333	0.166666666666667
Lepus_brachyurus	1.27023737939017	0.42430060098944	0.1	7	1	0.909090909090909	0.0909090909090909
Lepus_californicus	0.562424217117293	0.562424217117293	0.111111111111111	6	1	0.9	0.1
Lepus_capensis	0.933142072193275	4.21575636967977	0.0898876404494382	75	5	0.917525773195876	0.0824742268041237
Lepus_europaeus	1.11583956840214	1.14392539092373	0.0833333333333333	16	1	0.92	0.08
Lepus_mandshuricus	0.682406165963191	3.55337051013035	0.111128048780488	80	7	0.898876404494382	0.101123595505618
Lepus_oiostolus	0.930028679268416	1.90549276428498	0.0889328063241107	26	2	0.916666666666667	0.0833333333333333
Lepus_sinensis	1.18469242334172	2.7121513828369	0.238095238095238	15	3	0.803571428571429	0.196428571428571
Lepus_timidus	0.875816485425883	2.27425365309825	0.125	11	2	0.887840670859539	0.112159329140461
Lepus_tolai	0.626634662303323	0.430256900002777	0.0714285714285714	7	1	0.933333333333333	0.0666666666666667
Lepus_yarkandensis	1.0344233341109	1.14392539092373	0.0952380952380952	10	1	0.911067193675889	0.0889328063241107
Lethenteron_camtschaticum	1.02779209810117	3.84259715074667	0.132996632996633	3	2	0.88	0.12
Lethrinus_olivaceus	2.39198206515016	0	0	21	0	1	0
Leucosticte_arctoa	1.14392539092373	1.14392539092373	0.5	2	1	0.666666666666667	0.333333333333333
Leucosticte_brandti	0.984454613614528	1.59769124050925	1	2	2	0.5	0.5
Leucosticte_tephrocotis	0.42430060098944	0.42430060098944	0.333333333333333	2	1	0.75	0.25
Lissemys_punctata	1.1251490706893	1.80984154100397	0.0634615384615385	39	1.5	0.928571428571429	0.0714285714285714
Lissotriton_italicus	1.14407375170648	12.9770614373045	0.333333333333333	38	11	0.75	0.25
Lissotriton_vulgaris	1.0250796441048	4.95170059055784	0.193548387096774	32	5	0.837286265857695	0.162713734142306
Locustella_certhiola	0.42430060098944	0.706286416235526	0.272727272727273	2	1	0.785714285714286	0.214285714285714
Locustella_ochotensis	1.53578776387418	1.64281380563958	0.666666666666667	2	1	0.6	0.4
Lontra_longicaudis	1.1767216042354	1.56822599191317	1	1	1	0.5	0.5
Lophius_piscatorius	1.08001331767187	1.56822599191317	0.5	3	1	0.666666666666667	0.333333333333333
Lophognathus_gilberti	1.16510826500647	49.2543884757295	0.544303797468354	78	45	0.647540983606557	0.352459016393443
Lophostoma_silvicolum	1.23168946858053	6.74113786022378	0.10077519379845	54	5	0.908450704225352	0.0915492957746479
Lophura_nycthemera	0.42430060098944	0.42430060098944	0.1	7	1	0.909090909090909	0.0909090909090909
Loris_tardigradus	1.21826712791651	3.81446621781299	0.5	3	2	0.666666666666667	0.333333333333333
Loxigilla_violacea	1.14392539092373	1.14392539092373	0.1	3	1	0.909090909090909	0.0909090909090909
Loxodonta_africana	1.30504796739696	9.67429019976337	0.260869565217391	28	8	0.793103448275862	0.206896551724138
Loxodonta_cyclotis	1.3049011786409	5.7046872909748	0.223611111111111	19	4	0.817254174397032	0.182745825602968
Luscinia_cyanura	1.23104468308484	0	0	3.5	0	1	0
Luscinia_rufilata	0.42430060098944	0.42430060098944	0.222222222222222	3	1	0.818181818181818	0.181818181818182
Lutjanus_argentimaculatus	1.12114731413851	0.850333463571659	0.25	2	1	0.75	0.25
Lutra_lutra	1.59769124050925	1.27023737939017	0	9	1	0.923076923076923	0.0769230769230769
Lutrogale_perspicillata	0.837190597599614	0.42430060098944	0.173913043478261	6	1	0.851851851851852	0.148148148148148
Lynx_pardinus	1.64281380563958	0	0	3	0	1	0
Macaca_fascicularis	1.09020856327766	4.95538018744554	0.3	15	5	0.769230769230769	0.230769230769231
Macaca_nemestrina	1.0526220533678	11.9916678529748	0.363636363636364	44	14	0.733333333333333	0.266666666666667
Malaclemys_terrapin	1.025065579122	0	0	2	0	1	0
Malurus_leucopterus	0.281985815246086	0	0	2	0	1	0
Mammuthus_primigenius	1.01587061801554	0	0	11	0	1	0
Mammuthus_sp	1.0229083372698	0	0	8	0	1	0
Mantidactylus_femoralis	1.17377074216392	31.0141567581045	0.300970873786408	87	27	0.767241379310345	0.232758620689655
Mantidactylus_majori	1.12841951868262	13.8744849535213	0.432432432432432	33	13	0.696428571428571	0.303571428571429
Marmosa_robinsoni	0.997779215198447	9.97779215198447	0.104211405392508	126.5	10	0.905626223091976	0.0943737769080235
Marmosops_caucae	1.02794489071643	5.18790907392111	0.0728172499116296	61	5	0.931818181818182	0.0681818181818182
Marmosops_noctivagus	0.788259943146838	1.82366129821461	0.038961038961039	67	2	0.9625	0.0375
Martes_americana	1.21306722115953	4.95934948611841	0.230769230769231	23	4	0.806451612903226	0.193548387096774
Martes_melampus	0.695648971968133	1.14392539092373	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Martes_zibellina	0.911613569447055	0.911613569447055	0.2	5	1	0.833333333333333	0.166666666666667
Mastacembelus_brichardi	1.14392539092373	0	0	4	0	1	0
Mastacembelus_congicus	0.649417122140201	2.44629244248813	0.142857142857143	43	3	0.875	0.125
Mastomys_sp	1.52887662545445	1.14392539092373	0.25	5	1	0.8	0.2
Mauremys_caspica	0.784112995956585	0.996263296451305	0.174242424242424	9.5	1	0.846153846153846	0.153846153846154
Mauremys_japonica	1.48046799465631	8.88280796793788	0.15	40	6	0.851063829787234	0.148936170212766
Mauremys_mutica	1.42214070363973	4.12542920329614	0.125	21.5	3	0.888888888888889	0.111111111111111
Mauremys_reevesii	3.05202575349554	0	0	4	0	1	0
Mauremys_rivulata	1.67088784064426	0	0	2	0	1	0
Megaloglossus_woermanni	1.21774340029334	2.5093048099563	0.236111111111111	9	2	0.8	0.2
Melanogrammus_aeglefinus	0.818176286101575	0.626634662303323	0.125	3	1	0.857142857142857	0.142857142857143
Melanosuchus_niger	0.769779476440241	0.844073338045931	0.5	3	1	0.666666666666667	0.333333333333333
Melanotaenia_goldiei	0.784112995956585	1.56822599191317	0.0967741935483871	21	2	0.911764705882353	0.0882352941176471
Melanotaenia_splendida	1.00786748222636	0.911613569447055	0.225	2	1	0.8	0.2
Meles_meles	0.973707816093374	8.81525786011996	0.225352112676056	45	8	0.816091954022989	0.183908045977011
Meriones_libycus	1.11818764256588	3.32596704354406	0.552777777777778	9	3	0.642857142857143	0.357142857142857
Meriones_meridianus	0.812514728594061	5.83420562799931	0.09	88	7	0.917431192660551	0.0825688073394495
Meriones_tamariscinus	1.14392539092373	1.59769124050925	0.0555555555555556	27	1	0.947368421052632	0.0526315789473684
Merlangius_merlangus	1.87545702561461	0.42430060098944	0.0557275541795666	8	1	0.947222222222222	0.0527777777777778
Mesoplodon_densirostris	0.996456687110617	0.42430060098944	0.0215078630897317	11	1	0.972972972972973	0.027027027027027
Mesoplodon_europaeus	1.01397407025601	1.59769124050925	0.2	4	1	0.816666666666667	0.183333333333333
Metallura_tyrianthina	1.00786748222636	2.05124002509587	0.2	15	2	0.833333333333333	0.166666666666667
Microcebus_griseorufus	0.87937693851954	1.13851758879694	0.25	5	1	0.8	0.2
Microcebus_lehilahytsara	1.01397407025601	0.42430060098944	0.0588235294117647	13	1	0.944444444444444	0.0555555555555556
Microcebus_mittermeieri	2.09527167114624	3.05202575349554	0.11437908496732	13	1	0.894736842105263	0.105263157894737
Microcebus_murinus	1.07627124128516	2.21864373307877	0.131578947368421	10	2	0.88047619047619	0.11952380952381
Microcebus_myoxinus	1.19928889795094	1.59769124050925	0.25	6	1	0.8	0.2
Microcebus_rufus	1.13070145170889	2.99413719808299	0.117647058823529	19	2	0.894736842105263	0.105263157894737
Microcebus_simmonsi	0.43892469278803	0	0	3	0	1	0
Microcerculus_marginatus	0.708540416268883	1.27023737939017	0.0425724637681159	25	1	0.958333333333333	0.0416666666666667
Micromesistius_poutassou	1.13759519350564	1.85088978602185	0.0769230769230769	6	1	0.928571428571429	0.0714285714285714
Micromys_minutus	0.441902842294699	1.27885810198166	0.230769230769231	11	2	0.8	0.2
Micronycteris_megalotis	0.995327891513948	3.43431300945335	0.087719298245614	47	4	0.919354838709677	0.0806451612903226
Microphysogobio_alticorpus	0.42430060098944	0.42430060098944	0.0909090909090909	13	1	0.916666666666667	0.0833333333333333
Microphysogobio_brevirostris	0.42430060098944	0.42430060098944	0.0444664031620553	5	1	0.956521739130435	0.0434782608695652
Micropteropus_pusillus	0.927191333652733	2.05553896037078	0.0545454545454545	15	1	0.948275862068966	0.0517241379310345
Micropterus_coosae	0.840653133090684	4.82824658565731	0.141048824593128	24	5	0.875	0.125
Micropterus_dolomieu	1.14392539092373	1.56822599191317	0.4	2	2	0.666666666666667	0.333333333333333
Micropterus_floridanus	1.14392539092373	1.14392539092373	0.25	5	1	0.8	0.2
Micropterus_henshalli	0.970073087130885	2.36560757523306	0.120261437908497	6	2	0.892708333333333	0.107291666666667
Micropterus_punctulatus	1.52067841908943	3.14989039765892	0.0689655172413793	18.5	2	0.935483870967742	0.0645161290322581
Micropterus_salmoides	0.784112995956585	2.28887480467223	0.6	5	3	0.6	0.4
Microtus_agrestis	0.657096417733647	3.12311361012758	0.140625	37	5	0.876712328767123	0.123287671232877
Microtus_arvalis	1.25736685332011	1.14392539092373	0.0333333333333333	26	1	0.967741935483871	0.032258064516129
Microtus_limnophilus	0.874081033947985	3.49632413579194	0.285714285714286	13	4	0.777777777777778	0.222222222222222
Microtus_longicaudus	0.42430060098944	0.706286416235526	0.0784615384615385	19	1	0.925925925925926	0.0740740740740741
Microtus_lusitanicus	0.42430060098944	1.27290180296832	0.111111111111111	35	3	0.9	0.1
Microtus_miurus	0.42430060098944	0.42430060098944	0.0909090909090909	10	1	0.916666666666667	0.0833333333333333
Microtus_obscurus	1.14392539092373	1.14392539092373	0.0666666666666667	6	1	0.9375	0.0625
Microtus_subterraneus	0.97944616851372	1.99252659290261	0.05	41	2	0.952380952380952	0.0476190476190476
Miniopterus_schreibersii	1.05215513332888	5.81762779078461	0.216718713856118	24	7	0.819028797289667	0.180971202710333
Mionectes_oleagineus	1.14413310926832	1.59769124050925	0.0666666666666667	27	1	0.9375	0.0625
Misgurnus_anguillicaudatus	0.928899987623199	2.45151442096935	0.131386861313869	23	3	0.883870967741936	0.116129032258065
Misgurnus_nikolskyi	0.721531039250751	1.14392539092373	0.123475609756098	4	1	0.890096618357488	0.109903381642512
Mogera_imaizumii	0.553440889003139	0.42430060098944	0.0303030303030303	32	1	0.970588235294118	0.0294117647058824
Mogera_robusta	1.01099592074935	0.42430060098944	0.142857142857143	3	1	0.857142857142857	0.142857142857143
Mogera_wogura	0.901815762338022	3.78494422891396	0.102040816326531	48	4	0.907407407407407	0.0925925925925926
Mogurnda_adspersa	0.880482963451104	1.27885810198166	0.333333333333333	3	1	0.75	0.25
Monodelphis_americana	0.637789267130825	2.96611790522762	0.0740740740740741	56.5	4	0.931034482758621	0.0689655172413793
Monodelphis_arlindoi	1.37080831571649	1.59769124050925	0.0769230769230769	12	1	0.928571428571429	0.0714285714285714
Monodelphis_domestica	0.971009482135048	3.68911210672824	0.113636363636364	40	4	0.897959183673469	0.102040816326531
Monodelphis_glirina	0.962186268726324	5.96785832376532	0.120879120879121	57	7	0.892156862745098	0.107843137254902
Monodelphis_touan	1.59769124050925	2.02199184149869	0.0833333333333333	16	2	0.923076923076923	0.0769230769230769
Monopterus_albus	0.568628102037174	1.99252659290261	0.108108108108108	33	3	0.902439024390244	0.0975609756097561
Montivipera_xanthina	0.611845789816755	5.81668517965567	0.288461538461538	35.5	9.5	0.776119402985075	0.223880597014925
Morelia_spilota	1.05774150462531	6.48761170190736	0.123076923076923	50	6	0.89041095890411	0.10958904109589
Motacilla_alba	1.14392539092373	1.14392539092373	0.30952380952381	2	1	0.75	0.25
Motacilla_flava	0.849272565979396	1.13058701722497	0.0491803278688525	50	1	0.953125	0.046875
Moxostoma_austrinum	0.42430060098944	1.27290180296832	0.0653622693096377	32	3	0.938271604938272	0.0617283950617284
Moxostoma_congestum	0.634635648706562	1.56822599191317	0.0784313725490196	25	2	0.927272727272727	0.0727272727272727
Moxostoma_erythrurum	1.76657250809915	0.911613569447055	0.2	5	1	0.833333333333333	0.166666666666667
Mugil_cephalus	0.697216174644811	1.56822599191317	0.0392156862745098	52	2	0.962264150943396	0.0377358490566038
Mulloidichthys_dentatus	0.429557328506838	0	0	4	0	1	0
Mulloidichthys_flavolineatus	0.42430060098944	0	0	5	0	1	0
Mulloidichthys_martinicus	0.736846593601505	0.42430060098944	0.333333333333333	2	1	0.75	0.25
Mulloidichthys_vanicolensis	2.46691230083276	0	0	2	0	1	0
Mungotictis_decemlineata	0.663087587358878	0.844073338045931	0.181818181818182	6	1	0.84412955465587	0.15587044534413
Muntiacus_sp	0.911613569447055	0.911613569447055	0.0645161290322581	17	1	0.939393939393939	0.0606060606060606
Mus_caroli	0.850247139696473	1.56822599191317	0.0606060606060606	25	2	0.942857142857143	0.0571428571428571
Mus_minutoides	0.616878793921684	3.59407444565125	0.11864406779661	51	6	0.893939393939394	0.106060606060606
Mus_musculus	1.01099592074935	1.56281818978638	0.136363636363636	13	2	0.875	0.125
Mus_musculus_castaneus	0.474813963568891	0.899114564558331	0.0666666666666667	14	1	0.9375	0.0625
Mus_musculus_domesticus	1.35423222401913	1.14392539092373	0.333333333333333	5	2	0.75	0.25
Mus_musculus_molossinus	0.427956623939088	0.84860120197888	0.0967741935483871	3	1	0.909090909090909	0.0909090909090909
Mus_musculus_musculus	1.07819262869517	1.15439496621709	0.25	4	1	0.777777777777778	0.222222222222222
Muscicapa_striata	0.817416247167156	2.45224874150147	0.138888888888889	29	4	0.878048780487805	0.121951219512195
Mustela_erminea	1.14392539092373	1.14392539092373	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Mustela_frenata	0.776111597318128	1.97570481513073	0.230769230769231	11	2	0.8125	0.1875
Mustela_nivalis	0.667957085218247	1.26871063335282	0.111111111111111	9	2	0.897368421052632	0.102631578947368
Mustela_sibirica	0.962656493340216	1.82446563280256	0.214285714285714	8	2	0.811764705882353	0.188235294117647
Myiarchus_swainsoni	1.43396430994971	0	0	3	0	1	0
Myioborus_miniatus	1.08739799058412	2.28785078184746	0.0857142857142857	14	2	0.921052631578947	0.0789473684210526
Myodes_glareolus	1.01099592074935	1.57418229092651	0.11451048951049	10	1	0.894736842105263	0.105263157894737
Myodes_rufocanus	0.430256900002777	0	0	11	0	1	0
Myodes_rutilus	2.78281345044902	1.59769124050925	0.0303030303030303	26	1	0.970588235294118	0.0294117647058824
Myonycteris_torquata	0.42430060098944	0	0	8	0	1	0
Myotis_albescens	0.68289803734912	3.61536405825952	0.142857142857143	24	5	0.868534482758621	0.131465517241379
Myotis_aurascens	0.970031760396935	7.17677848504143	0.126666666666667	51	8	0.887573964497041	0.112426035502959
Myotis_brandtii	1.52191571540446	1.87639709030246	0.5	3	1	0.666666666666667	0.333333333333333
Myotis_davidii	1.01099592074935	1.33591417043649	0.133333333333333	12	2	0.882352941176471	0.117647058823529
Myotis_ikonnikovi	0.881424739066518	1.14392539092373	0.04	22	1	0.961538461538462	0.0384615384615385
Myotis_lucifugus	0.42430060098944	0.84860120197888	0.0833333333333333	16.5	1	0.923076923076923	0.0769230769230769
Myotis_macrodactylus	0.430256900002777	0.42430060098944	0.0416666666666667	6	1	0.923076923076923	0.0769230769230769
Myotis_myotis	0.474813963568891	0.706286416235526	0.1	25	1	0.909090909090909	0.0909090909090909
Myotis_mystacinus	0.820313855290421	0.42430060098944	0.122699386503067	5	1	0.890410136311776	0.109589863688224
Myotis_nattereri	1.08840334666901	16.3640086344632	0.209876543209877	75	13	0.824742268041237	0.175257731958763
Myotis_sp	1.04326837392391	15.7329928564267	0.12	125	16	0.892857142857143	0.107142857142857
Myotis_velifer	0.682581177016838	1.33591417043649	0.107142857142857	16	2	0.903225806451613	0.0967741935483871
Myripristis_berndti	NA	0	0	6	0	1	0
Mystacina_tuberculata	1.31615873044304	3.01436618221285	0.25	12	3	0.8	0.2
Myxocyprinus_asiaticus	0.529825490138026	0.42430060098944	0.0811688311688312	5	1	0.925	0.075
Naja_atra	1.15639239140213	2.55442737508664	0.195121951219512	5	2	0.836734693877551	0.163265306122449
Nannoperca_australis	0.93433022395485	2.73620882930619	0.224489795918367	11	3	0.814187068424357	0.185812931575643
Nannoperca_obscura	1.23168946858053	1.85088978602185	0.230769230769231	12	2	0.8125	0.1875
Nannospalax_ehrenbergi	1.0463069087028	9.37052184464162	0.180194805194805	56	9	0.847319347319347	0.152680652680653
Nannospalax_judaei	1.37080831571649	2.74161663143298	0.25	10	2	0.792857142857143	0.207142857142857
Nannospalax_leucodon	1.33924248086174	8.19488372635532	0.4	17	6	0.714285714285714	0.285714285714286
Nannospalax_nehringi	1.12989383096353	10.3026473030583	0.151923076923077	81	9.5	0.868115942028985	0.131884057971014
Nanonycteris_veldkampii	0.42430060098944	0.42430060098944	0.25	3	1	0.8	0.2
Nanorana_parkeri	0.819401680171601	1.13851758879694	0.0930232558139535	5	1	0.914893617021277	0.0851063829787234
Nanorana_quadranus	0.42430060098944	0.84860120197888	0.117647058823529	15	2	0.894736842105263	0.105263157894737
Nanorana_sichuanensis	0.759578289484413	1.99252659290261	0.16	19	3	0.862068965517241	0.137931034482759
Nanorana_taihangnica	0.42430060098944	0.42430060098944	0.0666666666666667	9	1	0.9375	0.0625
Napaeozapus_insignis	0.951575172403524	5.1055836098116	0.0769230769230769	115	6	0.928571428571429	0.0714285714285714
Natrix_maura	0.353143208117763	0.706286416235526	0.236842105263158	6	2	0.808510638297872	0.191489361702128
Natrix_natrix	0.425293317491663	2.12745930396054	0.10819397993311	51	4	0.901960784313726	0.0980392156862745
Natrix_tessellata	0.820787580278707	7.38708822250836	0.296676441837732	29	9	0.767441860465116	0.232558139534884
Neodon_irene	0.586738257141978	1.33591417043649	0.163636363636364	13	2	0.859375	0.140625
Neogobius_fluviatilis	0.784112995956585	0.911613569447055	0.0954545454545455	9	1	0.909090909090909	0.0909090909090909
Neogobius_pallasi	0.736846593601505	1.47369318720301	0.25	8	2	0.8	0.2
Neolissochilus_hexagonolepis	0.749175913294517	1.99252659290261	0.154761904761905	10	3	0.846153846153846	0.153846153846154
Neomys_fodiens	0.775702107070643	0.430256900002777	0.032258064516129	28	1	0.96875	0.03125
Neopagetopsis_ionah	1.4619048367954	0.911613569447055	0.416666666666667	2	1	0.666666666666667	0.333333333333333
Neophocaena_phocaenoides	0.787091145463253	1.56822599191317	0.3	8	2	0.769230769230769	0.230769230769231
Neosalanx_taihuensis	0.42430060098944	0.84860120197888	0.4	3	1	0.714285714285714	0.285714285714286
Neotoma_albigula	0.633920783988475	1.33591417043649	0.333333333333333	8	2	0.75	0.25
Neotrygon_kuhlii	0.939838527877668	1.59769124050925	0.15	15	2	0.868115942028985	0.131884057971014
Nerodia_sipedon	1.76821209345067	3.96527634392479	0.4	5	2	0.714285714285714	0.285714285714286
Nesillas_typica	0.42430060098944	0.42430060098944	0.125	6	1	0.888888888888889	0.111111111111111
Nipponocypris_temminckii	0.911613569447055	1.0895917584123	0.4	3	1	0.714285714285714	0.285714285714286
Niviventer_andersoni	0.977871707413179	3.61946601700904	0.154929577464789	23	4	0.857142857142857	0.142857142857143
Niviventer_bukit	1.0512503826388	1.59769124050925	0.55	3	1	0.615384615384615	0.384615384615385
Niviventer_confucianus	0.709545587409107	1.9765237956257	0.0555555555555556	52	3	0.947368421052632	0.0526315789473684
Niviventer_excelsior	0.801927365110773	4.8983241189907	0.13597842835131	59	7	0.88	0.12
Niviventer_fulvescens	0.660927529671202	4.57375174644867	0.0869565217391304	84	8	0.92	0.08
Niviventer_sp	0.685318945193034	1.13851758879694	0.0372685185185185	74.5	1	0.964070567986231	0.0359294320137694
Nocomis_biguttatus	NA	0	0	7	0	1	0
Noctilio_albiventris	0.42430060098944	0.42430060098944	0.0333333333333333	59	1	0.967741935483871	0.032258064516129
Noctilio_leporinus	2.02872081957995	0	0	12	0	1	0
Nomascus_gabriellae	1.07712783906655	2.28785078184746	0.381818181818182	6	2	0.714285714285714	0.285714285714286
Nomascus_leucogenys	1.14392539092373	1.56822599191317	0.333333333333333	3	2	0.75	0.25
Nomascus_siki	0.809613110654679	4.04806555327339	0.181878306878307	28	4	0.84375	0.15625
Notopterus_notopterus	0.847268990189805	1.14392539092373	0.5	2	1	0.666666666666667	0.333333333333333
Noturus_albater	0.42430060098944	0	0	4	0	1	0
Noturus_exilis	0.85131326255872	5.95919283791104	0.19189852700491	34	5	0.838709677419355	0.161290322580645
Noturus_hildebrandi	0.743295623347373	3.54741421111702	0.240998838559814	41	6	0.803921568627451	0.196078431372549
Noturus_miurus	0.951420529726782	5.08392956905305	0.297297297297297	29	6	0.770833333333333	0.229166666666667
Noturus_phaeus	0.720747806319943	2.375026517117	0.195101351351351	25.5	3	0.836782968657599	0.163217031342401
Nyctalus_noctula	1.14392539092373	1.14392539092373	0.125	7	1	0.888888888888889	0.111111111111111
Nyctereutes_procyonoides	1.02776948018539	5.2847830800484	0.333333333333333	19	4	0.75	0.25
