Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Phoca_groenlandica	58	58	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Phoca_largha	24.5	42	0.5	3	2	0.666666666666667	0.333333333333333
Phoca_vitulina	51.6666666666667	125	0.696969696969697	3	3	0.555555555555556	0.444444444444444
Phodopus_campbelli	21.5	43	0.142857142857143	19	2	0.875	0.125
Phodopus_roborovskii	45.325	120	0.5	4	3	0.666666666666667	0.333333333333333
Phodopus_sungorus	21	42	0.190909090909091	9	1	0.833333333333333	0.166666666666667
Phoenicolacerta_laevis	65.2	968	0.184210526315789	98	16	0.844444444444444	0.155555555555556
Phoxinus_phoxinus	33.3333333333333	58	0.3875	5	2	0.714285714285714	0.285714285714286
Phyllotis_xanthopygus	34.85	210	0.101010101010101	92	7	0.908256880733945	0.0917431192660551
Physeter_catodon	69.5	89.5	0.833333333333333	2	1	0.5	0.5
Piaya_cayana	21	42	0.0606060606060606	18	2	0.942857142857143	0.0571428571428571
Pica_pica	40.5	22	0.134615384615385	6	1	0.88135593220339	0.11864406779661
Pimephales_notatus	32.4	100	0.0833333333333333	15	3	0.923076923076923	0.0769230769230769
Pinicola_enucleator	58	0	0	9	0	1	0
Pionus_menstruus	24	22.5	0.2	6	1	0.833333333333333	0.166666666666667
Pipistrellus_abramus	38	170	0.166666666666667	32	5	0.857142857142857	0.142857142857143
Pipistrellus_hesperidus	42.45	166	0.0722903225806452	25	3	0.932330827067669	0.0676691729323308
Plagiodontia_aedium	47.3333333333333	390	0.259259259259259	27	8	0.794117647058823	0.205882352941176
Platypharodon_extremus	21	0	0	4	0	1	0
Plecotus_macrobullaris	36.25	137	0.196774193548387	27	4	0.833333333333333	0.166666666666667
Plectrophenax_nivalis	35.0833333333333	23	0.5	2	1	0.666666666666667	0.333333333333333
Pleurodeles_waltl	52	440	0.27027027027027	35	9	0.787234042553192	0.212765957446809
Podarcis_muralis	52.625	421	0.242424242424242	34	8	0.804878048780488	0.195121951219512
Poecilia_butleri	78	0	0	33	0	1	0
Poecilia_gillii	21	42	0.17156862745098	11	2	0.85	0.15
Poecilia_mexicana	21	21	0.0625	16	1	0.941176470588235	0.0588235294117647
Poecilia_reticulata	32.8333333333333	80	0.166666666666667	12	2	0.857142857142857	0.142857142857143
Poecilia_sphenops	143	0	0	3	0	1	0
Poeciliopsis_monacha	61	64	0.45	4	1	0.666666666666667	0.333333333333333
Poeciliopsis_turrubarensis	21	0	0	10	0	1	0
Polypterus_endlicherii	38.4	288	0.0952380952380952	123	8	0.91304347826087	0.0869565217391304
Pomatorhinus_horsfieldii	22	44	0.1	21	2	0.909090909090909	0.0909090909090909
Pomatorhinus_musicus	79.5	0	0	5	0	1	0
Pomatorhinus_ruficollis	21	42	0.235294117647059	14	2	0.80952380952381	0.19047619047619
Poropuntius_bolovenensis	38.5	56	0.25	4	1	0.8	0.2
Poropuntius_normani	32.6666666666667	42	0.25	8	2	0.8	0.2
Presbytis_melalophos	55.0079365079365	872	0.34	45	17	0.746268656716418	0.253731343283582
Prionace_glauca	46	0	0	3	0	1	0
Prionailurus_bengalensis	40.4	81	0.113636363636364	9	1	0.897959183673469	0.102040816326531
Prionailurus_viverrinus	58.5166666666667	506	0.3875	9	7	0.714285714285714	0.285714285714286
Procyon_lotor	50.7063492063492	340	0.384615384615385	16	6	0.722222222222222	0.277777777777778
Procypris_rabaudi	99	101	0.5	2	1	0.6	0.4
Proechimys_cuvieri	53.5	233	0.206896551724138	16	4	0.828571428571429	0.171428571428571
Propithecus_diadema	67.6	183	0.0857142857142857	34	3	0.921052631578947	0.0789473684210526
Proterorhinus_marmoratus	23	21	0.125	2	1	0.8	0.2
Proterorhinus_semilunaris	61	102	0.333333333333333	6	2	0.75	0.25
Protobothrops_flavoviridis	54.1666666666667	87	0.183098591549296	11	2	0.845238095238095	0.154761904761905
Protobothrops_jerdonii	48.1428571428571	295	0.230769230769231	29	7	0.8125	0.1875
Pseudogobio_esocinus	40.75	163	0.0581395348837209	76	4	0.945054945054945	0.0549450549450549
Pseudogobio_vaillanti	25.625	170	0.0800026123301985	87	6	0.925531914893617	0.074468085106383
Pseudois_nayaur	57.4285714285714	402	0.3	23	6	0.769230769230769	0.230769230769231
Pseudopungtungia_nigra	24.6	0	0	5	0	1	0
Pseudopungtungia_tenuicorpus	15	0	0	3	0	1	0
Pseudorasbora_parva	45.2	148	0.0769230769230769	23	3	0.928571428571429	0.0714285714285714
Pseudoxiphophorus_bimaculatus	42.3366013071896	325	0.321428571428571	26	8	0.75	0.25
Pseudoxiphophorus_jonesii	34.6	165	0.184210526315789	31	5	0.844444444444444	0.155555555555556
Pteromys_volans	53.75	81	0.111111111111111	11	1	0.9	0.1
Pteronotus_davyi	33	229	0.138888888888889	69	7	0.878048780487805	0.121951219512195
Pteronotus_gymnonotus	32	36	0.3	5	2	0.75	0.25
Pteronotus_parnellii	49.3055555555556	232	0.120879120879121	71	5	0.892156862745098	0.107843137254902
Pteronotus_personatus	59.75	239	0.181818181818182	8	4	0.846153846153846	0.153846153846154
Pteronotus_quadridens	70.75	58	0.0952380952380952	18	1	0.91304347826087	0.0869565217391304
Pteronotus_rubiginosus	32	46	0.9	2	1	0.5	0.5
Pteronotus_sp	85.7666666666667	264	0.211111111111111	10	4	0.818181818181818	0.181818181818182
Pteropus_seychellensis	81	40.5	0.166666666666667	2	0.5	0.875	0.125
Ptychocheilus_umpquae	42.5	0	0	2	0	1	0
Pungitius_kaibarae	28.4	144	0.108108108108108	49	6	0.902439024390244	0.0975609756097561
Pungitius_laevis	48.8	178	0.0885025062656642	39	4	0.918032786885246	0.0819672131147541
Pungitius_pungitius	23	21	0.0521390374331551	10	1	0.944444444444444	0.0555555555555556
Pungitius_sinensis	35.3333333333333	79	0.166666666666667	13	2	0.857142857142857	0.142857142857143
Pungitius_tymensis	28.5	85	0.0971786833855799	14	3	0.90625	0.09375
Puntius_semifasciolatus	37	90	0.177865612648221	9	3	0.833333333333333	0.166666666666667
Pycnonotus_goiavier	38.25	223	0.1	55	5	0.909090909090909	0.0909090909090909
Pycnonotus_jocosus	21	21	0.0666666666666667	4	1	0.9375	0.0625
Pygoscelis_adeliae	37.0833333333333	22	0.333333333333333	3	1	0.75	0.25
Pyrocephalus_rubinus	47	81	0.166666666666667	13	2	0.857142857142857	0.142857142857143
Rangifer_tarandus	29.25	21	0.125	7	1	0.888888888888889	0.111111111111111
Rastrelliger_faughni	60	0	0	7	0	1	0
Rastrelliger_kanagurta	78	0	0	10	0	1	0
Rattus_exulans	22	43	0.25	5	2	0.8	0.2
Rattus_rattus	34.5	114	0.105263157894737	29.5	3	0.904761904761905	0.0952380952380952
Rattus_tanezumi	21.5	63	0.21875	12	2	0.82051282051282	0.179487179487179
Regulus_regulus	48.375	42	0.111111111111111	6	2	0.9	0.1
Reithrodontomys_fulvescens	52.5555555555556	220	0.0978260869565217	34	4	0.910891089108911	0.0891089108910891
Reithrodontomys_mexicanus	31.5714285714286	267	0.10655737704918	116	7	0.903703703703704	0.0962962962962963
Reithrodontomys_sumichrasti	21	21	0.0740740740740741	22	1	0.931034482758621	0.0689655172413793
Relictus_solitarius	22	0	0	10	0	1	0
Rhabdophis_tigrinus	56.3246753246754	287	0.282608695652174	30.5	4	0.779661016949153	0.220338983050847
Rhinogobius_brunneus	55.3690476190476	272	0.166666666666667	35	4	0.857142857142857	0.142857142857143
Rhinogobius_giurinus	46.3333333333333	64	0.166666666666667	10	1	0.857142857142857	0.142857142857143
Rhinogobius_nagoyae	52.3333333333333	293	0.106382978723404	41	5	0.903846153846154	0.0961538461538462
Rhinogobius_rubromaculatus	39.8131313131313	334	0.169721767594108	50	8	0.854545454545454	0.145454545454545
Rhinolophus_affinis	51.4166666666667	218	0.206896551724138	26	5	0.818181818181818	0.181818181818182
Rhinolophus_arcuatus	58	58	0.0697674418604651	9	1	0.934782608695652	0.0652173913043478
Rhinolophus_clivosus	22	43	0.04	49	2	0.961538461538462	0.0384615384615385
Rhinolophus_cornutus	58	58	0.333333333333333	2	1	0.75	0.25
Rhinolophus_macrotis	26.2	67	0.114285714285714	30	3	0.897435897435897	0.102564102564103
Rhinolophus_pearsonii	43.8	268	0.111111111111111	48	6	0.9	0.1
Rhinolophus_pusillus	21	63	0.222222222222222	8	2	0.818181818181818	0.181818181818182
Rhinolophus_rouxii	54.5	233	0.0789473684210526	4	3	0.925925925925926	0.0740740740740741
Rhodeus_amarus	21	21	0.1	8	1	0.909090909090909	0.0909090909090909
Rhodeus_notatus	22	44	0.133333333333333	12	2	0.882352941176471	0.117647058823529
Rhodeus_ocellatus	34.9333333333333	199	0.0890304317055909	52	6	0.91812865497076	0.0818713450292398
Rhopocichla_atriceps	32	96	0.0857142857142857	31	3	0.921052631578947	0.0789473684210526
Richardsonius_balteatus	21	21	0.0526315789473684	18	1	0.95	0.05
Richardsonius_egregius	21	21	0.0425724637681159	15	1	0.959166666666667	0.0408333333333333
Rousettus_aegyptiacus	32.6666666666667	98	0.166666666666667	15	3	0.857142857142857	0.142857142857143
Rousettus_leschenaultii	21	21	0.125	7	1	0.888888888888889	0.111111111111111
Rousettus_madagascariensis	21	21	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Rutilus_frisii	21	21	0.142857142857143	5	1	0.857142857142857	0.142857142857143
Sacalia_quadriocellata	50.9666666666667	219.5	0.235294117647059	25	5	0.80952380952381	0.19047619047619
Saimiri_boliviensis	58	139	0.363636363636364	7	2	0.733333333333333	0.266666666666667
Saimiri_sciureus	64.4444444444444	305	0.147058823529412	32	5	0.871794871794872	0.128205128205128
Salamandra_salamandra	70.1666666666667	224	0.172413793103448	27	3	0.852941176470588	0.147058823529412
Salamandrella_keyserlingii	113	81	0.0434782608695652	9	1	0.958333333333333	0.0416666666666667
Salangichthys_microdon	21	0	0	5	0	1	0
Salanx_ariakensis	21	21	0.142857142857143	9	1	0.875	0.125
Salmo_trutta	32	32	0.0909090909090909	9	1	0.916666666666667	0.0833333333333333
Salvelinus_malma	21	21	0.105555555555556	9	1	0.9	0.1
Sander_vitreus	21	21	0.15625	2	1	0.861111111111111	0.138888888888889
Sapajus_apella	58	81	0.222222222222222	6	1	0.818181818181818	0.181818181818182
Sarcocheilichthys_nigripinnis	25.4	100	0.103846153846154	22	3	0.902777777777778	0.0972222222222222
Sarcocheilichthys_sinensis	21	42	0.111111111111111	19	2	0.9	0.1
Sceloporus_graciosus	51.2941176470588	693	0.216216216216216	71	15	0.822222222222222	0.177777777777778
Schismatogobius_ampluvinculus	56	0	0	8	0	1	0
Schizopygopsis_pylzovi	21	21	0.142857142857143	4	1	0.875	0.125
Schizopygopsis_stoliczkai	21	21	0.111111111111111	6	1	0.9	0.1
Schizopygopsis_thermalis	21	21	0.02	6	1	0.980392156862745	0.0196078431372549
Schizopygopsis_younghusbandi	21	0	0	5	0	1	0
Schizothorax_oconnori	21	0	0	5	0	1	0
Schizothorax_plagiostomus	45	45	0	3	1	0.91304144884242	0.0869585511575803
Schizothorax_prenanti	21	42	0.45	4	2	0.666666666666667	0.333333333333333
Schizothorax_richardsonii	49	44	0.5	3	1	0.666666666666667	0.333333333333333
Schizothorax_waltoni	58	0	0	6	0	1	0
Scincella_lateralis	38	267	0.126760563380282	64	8	0.8875	0.1125
Sciurus_lis	91.5	0	0	4	0	1	0
Sciurus_vulgaris	58	0	0	4	0	1	0
Scomber_australasicus	59.5	0	0	5	0	1	0
Scomber_colias	21	0	0	6	0	1	0
Scomber_japonicus	21	21	0.0454545454545455	18	1	0.956521739130435	0.0434782608695652
Scophthalmus_rhombus	26.5	32	0.333333333333333	4	1	0.75	0.25
Semnopithecus_entellus	55.925	1169	0.333333333333333	59	21	0.75	0.25
Seriola_dumerili	22	21	0.225	6	1	0.788888888888889	0.211111111111111
Shinisaurus_crocodilurus	70.5	517	0.363636363636364	19	7	0.733333333333333	0.266666666666667
Siganus_argenteus	184	0	0	4	0	1	0
Siganus_canaliculatus	32	60	0.0670011148272018	3	1	0.932432432432432	0.0675675675675676
Siganus_fuscescens	22	22	0.0909090909090909	9	1	0.909090909090909	0.0909090909090909
Siganus_puellus	51	60	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Siganus_unimaculatus	30.75	22	0.333333333333333	3	1	0.75	0.25
Siganus_virgatus	74	74	0.1	4	1	0.909090909090909	0.0909090909090909
Siganus_vulpinus	22	43	0.5	3	2	0.666666666666667	0.333333333333333
Silurus_asotus	45.5	146	0.173913043478261	27	3	0.85016835016835	0.14983164983165
Siniperca_chuatsi	38	94	0.25	4	1	0.8	0.2
Siniperca_scherzeri	40.5	183	0.0769230769230769	51	4	0.928571428571429	0.0714285714285714
Siphateles_bicolor	21.4166666666667	82	0.3	6	3	0.769230769230769	0.230769230769231
Snyderichthys_copei	30	89	0.0731707317073171	4	2	0.923076923076923	0.0769230769230769
Solea_senegalensis	74.7857142857143	319	1.5	2	3	0.4	0.6
Solea_solea	61.5	144	0.25	7	2	0.8	0.2
Sorex_araneus	58.6666666666667	0	0	6	0	1	0
Sorex_asper	28	0	0	4	0	1	0
Sorex_caecutiens	23.75	80	0.2	8	3	0.833333333333333	0.166666666666667
Sorex_cinereus	21	42	0.0566037735849057	26	2	0.946428571428571	0.0535714285714286
Sorex_cylindricauda	56	164	0.0563492063492063	35	2	0.945945945945946	0.0540540540540541
Sorex_minutissimus	21	0	0	14	0	1	0
Sorex_monticolus	22	22	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Sorex_palustris	72.5	0	0	4	0	1	0
Sorex_tundrensis	47.5	0	0	13	0	1	0
Sorex_ugyunak	31.75	0	0	3	0	1	0
Sorex_unguiculatus	21	21	0.0476190476190476	17	1	0.954545454545455	0.0454545454545455
Sphenodon_punctatus	25.625	21	0.0526315789473684	18	1	0.95	0.05
Spinibarbus_caldwelli	68.7777777777778	109	0.0909090909090909	19.5	1.5	0.912878787878788	0.0871212121212121
Squalidus_argentatus	99	170	0.0714285714285714	16	2	0.933333333333333	0.0666666666666667
Squalidus_chankaensis	21	21	0.111111111111111	8	1	0.9	0.1
Squalius_pyrenaicus	21	21	0.153846153846154	7	1	0.866666666666667	0.133333333333333
Stenella_attenuata	58	0	0	17	0	1	0
Stenella_coeruleoalba	57	0	0	7	0	1	0
Stenella_longirostris	34	67	0.133333333333333	4	2	0.882352941176471	0.117647058823529
Stigmochelys_pardalis	94.6666666666667	207	0.157894736842105	18	3	0.863636363636364	0.136363636363636
Sturnella_magna	21.5	64	0.0714285714285714	36	2	0.931818181818182	0.0681818181818182
Sturnira_lilium	36.6666666666667	139	0.142857142857143	17	3	0.875	0.125
Sturnira_parvidens	21	0	0	4	0	1	0
Sturnira_tildae	58	65	0.25	5	1	0.8	0.2
Suncus_murinus	54.7117647058824	285	0.333333333333333	10	8	0.725	0.275
Sus_barbatus	44.8333333333333	102	0.455533596837945	4	3	0.686567164179104	0.313432835820896
Sus_scrofa	56	81	0.272727272727273	9	2	0.775210084033613	0.224789915966387
Sus_scrofa_domesticus	46.7142857142857	180	0.408333333333333	10	3	0.705882352941177	0.294117647058824
Sylviparus_modestus	81	0	0	3	0	1	0
Symphalangus_syndactylus	53.7	174	0.5	6	3	0.666666666666667	0.333333333333333
Symphysodon_aequifasciata	44.2	101	0.333333333333333	10	3	0.75	0.25
Takydromus_amurensis	58	58	0.25	4	1	0.8	0.2
Takydromus_septentrionalis	45.8333333333333	157	0.333333333333333	14	4	0.75	0.25
Talpa_europaea	44.9090909090909	21	0.0769230769230769	21	1	0.928571428571429	0.0714285714285714
Talpa_romana	65.35	155	0.190909090909091	15	2	0.833333333333333	0.166666666666667
Tamias_dorsalis	46.75	99	0.0740740740740741	22	1	0.931034482758621	0.0689655172413793
Tamias_minimus	81	162	0.0454545454545455	25	1	0.956521739130435	0.0434782608695652
Tamias_senex	39.5	79	0.153846153846154	12	2	0.866666666666667	0.133333333333333
Tamias_sibiricus	44.5	276	0.0714285714285714	95	6	0.933333333333333	0.0666666666666667
Tamiops_maritimus	41.5	332	0.102803738317757	102	8	0.906779661016949	0.0932203389830508
Tanakia_himantegus	56.3333333333333	275	0.0886075949367089	77	5	0.916666666666667	0.0833333333333333
Tanakia_koreensis	38.6875	142	0.0821052631578947	29.5	2	0.922330097087379	0.0776699029126214
Tanakia_lanceolata	28.7083333333333	126	0.0707142857142857	74	4	0.933333333333333	0.0666666666666667
Tanakia_latimarginata	77.5	0	0	6	0	1	0
Tanakia_limbata	36	164	0.101282051282051	39.5	4	0.908033826638478	0.0919661733615222
Tanichthys_albonubes	51	207.5	0.081989247311828	63.5	4.5	0.923076923076923	0.0769230769230769
Tarentola_mauritanica	51.2142857142858	1132	0.384615384615385	60	23	0.722222222222222	0.277777777777778
Tarsius_dentatus	46.7916666666667	187	0.170731707317073	31	4	0.851063829787234	0.148936170212766
Tarsius_lariang	65.6666666666667	135	0.5	2	2	0.625	0.375
Telescopus_fallax	52.8044871794872	337	0.137931034482759	53	7	0.878787878787879	0.121212121212121
Telestes_muticellus	36.525	42	0.225	4	1	0.8	0.2
Telestes_pleurobipunctatus	47.1666666666667	58	0.333333333333333	4	1	0.75	0.25
Telestes_souffia	41	21	0.0454545454545455	20	1	0.956521739130435	0.0434782608695652
Tenualosa_ilisha	21	0	0	5	0	1	0
Terapon_jarbua	95	81	0.0294117647058824	12	1	0.941176470588235	0.0588235294117647
Terrapene_carolina	45.2222222222222	338	0.15843137254902	49	8	0.860859044162129	0.139140955837871
Terrapene_mexicana	64.2403846153846	344	1	4	5	0.5	0.5
Testudo_graeca	49.3333333333333	298	0.23240589198036	31	7	0.811422413793103	0.188577586206897
Testudo_horsfieldii	35.2	140	0.444444444444444	9	4	0.692307692307692	0.307692307692308
Thamnophis_validus	21.5	43	0.285714285714286	6	2	0.769230769230769	0.230769230769231
Thrichomys_laurenteus	73.4	129	0.5	2	2	0.666666666666667	0.333333333333333
Thunnus_maccoyii	40.5	205	0.100371747211896	0	3	0	1
Thunnus_orientalis	33.5961538461539	226	0.5	5	4	0.625	0.375
Thunnus_thynnus	21	21	0.0285714285714286	34	1	0.972222222222222	0.0277777777777778
Thylacinus_cynocephalus	21	0	0	11	0	1	0
Thylamys_elegans	49.125	81	0.0535714285714286	52	2	0.949152542372881	0.0508474576271186
Thylamys_pallidior	44.1031746031746	336	0.170212765957447	37	6	0.854545454545454	0.145454545454545
Thylamys_pusillus	26.5	58	0.0821917808219178	68	3	0.924050632911392	0.0759493670886076
Thylamys_sponsorius	51	102	0.295833333333333	8	2	0.769230769230769	0.230769230769231
Thylamys_venustus	50.3	246	0.148148148148148	36	6	0.870967741935484	0.129032258064516
Thymallus_arcticus	21	42	0.081140350877193	35	2	0.922064777327935	0.0779352226720648
Thymallus_grubii	21	21	0.04	28	1	0.961538461538462	0.0384615384615385
Tinca_tinca	58	116	0.153846153846154	12	2	0.866666666666667	0.133333333333333
Tor_putitora	55.1031746031746	304	1	6	7	0.5	0.5
Trachemys_scripta	49.9	396	0.25	33	9	0.8	0.2
Trachidermus_fasciatus	21	21	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Trachurus_declivis	52.6666666666667	0	0	3	0	1	0
Trachurus_novaezelandiae	21	21	0.0871212121212121	5	1	0.916666666666667	0.0833333333333333
Trachurus_trachurus	63	88	0.0526315789473684	5	1	0.95	0.05
Trachypithecus_phayrei	44.0769230769231	380	0.142857142857143	62	9	0.875	0.125
Tribolodon_hakonensis	21	21	0.0526315789473684	19	1	0.95	0.05
Trichiurus_japonicus	21	0	0	6	0	1	0
Trichiurus_lepturus_nanhaiensis	51	0	0	4	0	1	0
Trichomycterus_areolatus	21.25	85	0.267948717948718	14	4	0.788676236044657	0.211323763955343
Trimeresurus_albolabris	81.5	164	0.216216216216216	4	2	0.822222222222222	0.177777777777778
Trimeresurus_gumprechti	21	21	0.024390243902439	40	1	0.976190476190476	0.0238095238095238
Triplophysa_bleekeri	24.4444444444444	98	0.0535714285714286	81	3	0.949152542372881	0.0508474576271186
Triplophysa_stenura	30.25	63	0.114285714285714	32	3	0.897435897435897	0.102564102564103
Trisopterus_minutus	28	99.5	0.0538461538461538	61.5	4	0.912858351845975	0.0871416481540252
Tupaia_belangeri	58	36	0.166666666666667	3	1	0.75	0.25
Turdus_rufopalliatus	22	0	0	5	0	1	0
Tursiops_truncatus	81	145	0.184659090909091	11	1	0.842105263157895	0.157894736842105
Urocyon_cinereoargenteus	41	0	0	5	0	1	0
Urotrichus_talpoides	29.6	148	0.0810810810810811	36	5	0.925	0.075
Ursus_americanus	49.6666666666667	366	0.3	28	8	0.767441860465116	0.232558139534884
Ursus_arctos	51.5	120	0.25	10	2	0.8	0.2
Ursus_maritimus	61	21	0.333333333333333	2	1	0.75	0.25
Ursus_spelaeus	51.2	200	0.333333333333333	10.5	4	0.75	0.25
Ursus_thibetanus	45.3571428571428	102	0.162790697674419	11	2	0.86	0.14
Uta_stansburiana	38.2727272727273	250	0.15	47	7	0.869565217391304	0.130434782608696
Vipera_berus	36.1666666666667	36	0.0769230769230769	9.5	1	0.928571428571429	0.0714285714285714
Vipera_lotievi	21	21	0.111111111111111	8	1	0.9	0.1
Vipera_renardi	43.8	149	0.277777777777778	13	3	0.782608695652174	0.217391304347826
Vipera_ursinii	58	346	0.222222222222222	33	7	0.818181818181818	0.181818181818182
Vulpes_lagopus	29.125	43	0.285714285714286	5	2	0.777777777777778	0.222222222222222
Vulpes_vulpes	51	102	0.162280701754386	16	2	0.857142857142857	0.142857142857143
Xantusia_arizonae	76	21	0.0666666666666667	8	1	0.9375	0.0625
Xantusia_riversiana	62.75	81	0.2	8	1	0.833333333333333	0.166666666666667
Xantusia_vigilis	39	117	0.176470588235294	17	3	0.85	0.15
Xantusia_wigginsi	66.875	243	0.0875	37	3	0.918032786885246	0.0819672131147541
Xenophallus_umbratilis	23.5454545454545	193	0.25	40	9	0.8	0.2
Zacco_platypus	21	42	0.1	7	2	0.909090909090909	0.0909090909090909
Zamenis_longissimus	55.25	81	0.666666666666667	2	2	0.5	0.5
Zapus_hudsonius	37.4444444444444	109	0.136363636363636	41	3	0.88	0.12
Zapus_princeps	42.4117647058824	679	0.173913043478261	111	17	0.851851851851852	0.148148148148148
Zapus_trinotatus	59.1	274	0.0819672131147541	51	3	0.924242424242424	0.0757575757575758
Ziphius_cavirostris	33.2	56	0.111111111111111	20	2	0.9	0.1
Zonosaurus_madagascariensis	53.3333333333333	137	0.0631648936170213	50	2	0.94	0.06
Zootoca_vivipara	45.7142857142857	391	0.264285714285714	30	8	0.789473684210526	0.210526315789474
Zosterops_japonicus	44.3333333333333	266	0.116515837104072	50	6	0.894736842105263	0.105263157894737
Zosterops_palpebrosus	48.8571428571429	67	0.1	20	2	0.909090909090909	0.0909090909090909
Zosterops_senegalensis	40.4285714285714	303	0.19047619047619	40.5	7	0.838604651162791	0.161395348837209
